talk_id,name,title,description,url,duration,film_date,published_date,number_of_words,languages,comments,views,main_speaker,speaker_occupation,num_speaker,speed_of_speech,event,event_type,related_talks,tags,ratings,beautiful,confusing,courageous,fascinating,funny,informative,ingenious,inspiring,jaw-dropping,longwinded,ok,obnoxious,persuasive,unconvincing
1162,Vijay Kumar: Robots that fly ... and cooperate,Robots that fly ... and cooperate,"In his lab at Penn, Vijay Kumar and his team build flying quadrotors, small, agile robots that swarm, sense each other, and form ad hoc teams -- for construction, surveying disasters and far more.","https://www.ted.com/talks/vijay_kumar_robots_that_fly_and_cooperate
",16.766666666666666,2012-02-29,2012-03-01,2301,34,376,4234334,Vijay Kumar,Roboticist,1,137.2365805168986,TED2012,main,"[151, 243, 302, 419, 534, 658, 853, 865, 1244, 1474, 1536, 1661, 1900, 2034, 2064, 2127, 2389, 2451, 2498, 2547]","['AI', 'drones', 'robots', 'technology']","[{'id': 10, 'name': 'Inspiring', 'count': 907}, {'id': 8, 'name': 'Informative', 'count': 451}, {'id': 22, 'name': 'Fascinating', 'count': 1289}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2026}, {'id': 1, 'name': 'Beautiful', 'count': 182}, {'id': 9, 'name': 'Ingenious', 'count': 1142}, {'id': 7, 'name': 'Funny', 'count': 95}, {'id': 3, 'name': 'Courageous', 'count': 67}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 24, 'name': 'Persuasive', 'count': 94}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 13}]",182.0,18.0,67.0,1289.0,95.0,451.0,1142.0,907.0,2026.0,12.0,71.0,13.0,94.0,11.0
1163,Susan Cain: The power of introverts,The power of introverts,"In a culture where being social and outgoing are prized above all else, it can be difficult, even shameful, to be an introvert. But, as Susan Cain argues in this passionate talk, introverts bring extraordinary talents and abilities to the world, and should be encouraged and celebrated.","https://www.ted.com/talks/susan_cain_the_power_of_introverts
",19.066666666666666,2012-02-28,2012-03-02,3219,44,1155,17629275,Susan Cain,Quiet revolutionary,1,168.82867132867133,TED2012,main,[2233],"['business', 'culture', 'introvert', 'psychology']","[{'id': 24, 'name': 'Persuasive', 'count': 3365}, {'id': 22, 'name': 'Fascinating', 'count': 3157}, {'id': 10, 'name': 'Inspiring', 'count': 10218}, {'id': 8, 'name': 'Informative', 'count': 3623}, {'id': 9, 'name': 'Ingenious', 'count': 830}, {'id': 26, 'name': 'Obnoxious', 'count': 80}, {'id': 7, 'name': 'Funny', 'count': 1049}, {'id': 11, 'name': 'Longwinded', 'count': 163}, {'id': 21, 'name': 'Unconvincing', 'count': 147}, {'id': 25, 'name': 'OK', 'count': 469}, {'id': 3, 'name': 'Courageous', 'count': 3944}, {'id': 1, 'name': 'Beautiful', 'count': 2467}, {'id': 23, 'name': 'Jaw-dropping', 'count': 442}, {'id': 2, 'name': 'Confusing', 'count': 83}]",2467.0,83.0,3944.0,3157.0,1049.0,3623.0,830.0,10218.0,442.0,163.0,469.0,80.0,3365.0,147.0
1164,Bryan Stevenson: We need to talk about an injustice,We need to talk about an injustice,"In an engaging and personal talk -- with cameo appearances from his grandmother and Rosa Parks -- human rights lawyer Bryan Stevenson shares some hard truths about America's justice system, starting with a massive imbalance along racial lines: a third of the country's black male population has been incarcerated at some point in their lives. These issues, which are wrapped up in America's unexamined history, are rarely talked about with this level of candor, insight and persuasiveness.","https://www.ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice
",23.683333333333334,2012-03-01,2012-03-05,4357,32,717,3791888,Bryan Stevenson,Public-interest lawyer,1,183.96903589021815,TED2012,main,"[5, 180, 219, 260, 331, 871, 1098, 1264, 1420, 1445, 1493, 1500, 1667, 1883, 1913, 1968, 2048, 2049, 2140, 2369, 2511]","['Criminal Justice', 'crime', 'culture', 'global issues', 'inequality', 'law', 'race']","[{'id': 10, 'name': 'Inspiring', 'count': 3953}, {'id': 3, 'name': 'Courageous', 'count': 2113}, {'id': 22, 'name': 'Fascinating', 'count': 764}, {'id': 24, 'name': 'Persuasive', 'count': 1493}, {'id': 1, 'name': 'Beautiful', 'count': 627}, {'id': 8, 'name': 'Informative', 'count': 1049}, {'id': 23, 'name': 'Jaw-dropping', 'count': 454}, {'id': 9, 'name': 'Ingenious', 'count': 113}, {'id': 25, 'name': 'OK', 'count': 107}, {'id': 7, 'name': 'Funny', 'count': 70}, {'id': 11, 'name': 'Longwinded', 'count': 37}, {'id': 21, 'name': 'Unconvincing', 'count': 49}, {'id': 26, 'name': 'Obnoxious', 'count': 27}, {'id': 2, 'name': 'Confusing', 'count': 16}]",627.0,16.0,2113.0,764.0,70.0,1049.0,113.0,3953.0,454.0,37.0,107.0,27.0,1493.0,49.0
1165,Andrew Stanton: The clues to a great story,The clues to a great story,"Filmmaker Andrew Stanton (""Toy Story,"" ""WALL-E"") shares what he knows about storytelling -- starting at the end and working back to the beginning. Contains graphic language ... (Note: this talk is not available for download.)","https://www.ted.com/talks/andrew_stanton_the_clues_to_a_great_story
",19.266666666666666,2012-02-28,2012-03-06,2766,31,247,2702500,Andrew Stanton,Filmmaker,1,143.56401384083046,TED2012,main,[1106],"['animation', 'art', 'entertainment', 'film', 'storytelling']","[{'id': 7, 'name': 'Funny', 'count': 458}, {'id': 23, 'name': 'Jaw-dropping', 'count': 95}, {'id': 24, 'name': 'Persuasive', 'count': 243}, {'id': 9, 'name': 'Ingenious', 'count': 137}, {'id': 8, 'name': 'Informative', 'count': 471}, {'id': 10, 'name': 'Inspiring', 'count': 1226}, {'id': 22, 'name': 'Fascinating', 'count': 558}, {'id': 1, 'name': 'Beautiful', 'count': 396}, {'id': 3, 'name': 'Courageous', 'count': 74}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 40}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 25, 'name': 'OK', 'count': 96}, {'id': 2, 'name': 'Confusing', 'count': 15}]",396.0,15.0,74.0,558.0,458.0,471.0,137.0,1226.0,95.0,40.0,96.0,17.0,243.0,21.0
1166,James Hansen: Why I must speak out about climate change,Why I must speak out about climate change,Top climate scientist James Hansen tells the story of his involvement in the science of and debate over global climate change. In doing so he outlines the overwhelming evidence that change is happening and why that makes him deeply worried about the future.,"https://www.ted.com/talks/james_hansen_why_i_must_speak_out_about_climate_change
",17.85,2012-02-29,2012-03-07,2258,30,844,1243930,James Hansen,Climatologist,1,126.4985994397759,TED2012,main,"[109, 160, 214, 360, 388, 443, 509, 618, 750, 756, 765, 1735, 2051, 2058, 2144, 2258, 2488]","['big problems', 'climate change', 'environment', 'global issues', 'science']","[{'id': 1, 'name': 'Beautiful', 'count': 62}, {'id': 24, 'name': 'Persuasive', 'count': 740}, {'id': 23, 'name': 'Jaw-dropping', 'count': 241}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 3, 'name': 'Courageous', 'count': 363}, {'id': 8, 'name': 'Informative', 'count': 553}, {'id': 10, 'name': 'Inspiring', 'count': 302}, {'id': 21, 'name': 'Unconvincing', 'count': 108}, {'id': 22, 'name': 'Fascinating', 'count': 94}, {'id': 11, 'name': 'Longwinded', 'count': 36}, {'id': 26, 'name': 'Obnoxious', 'count': 34}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 31}, {'id': 7, 'name': 'Funny', 'count': 16}]",62.0,12.0,363.0,94.0,16.0,553.0,31.0,302.0,241.0,36.0,50.0,34.0,740.0,108.0
1167,Jennifer Pahlka: Coding a better government,Coding a better government,"Can government be run like the Internet, permissionless and open? Coder and activist Jennifer Pahlka believes it can -- and that apps, built quickly and cheaply, are a powerful new way to connect citizens to their governments -- and their neighbors.","https://www.ted.com/talks/jennifer_pahlka_coding_a_better_government
",12.183333333333334,2012-02-29,2012-03-08,2008,35,216,827607,Jennifer Pahlka,Code activist,1,164.81532147742817,TED2012,main,"[616, 978, 1064, 1330, 1686, 1800, 2044, 2175, 2390]","['activism', 'cities', 'government', 'technology']","[{'id': 3, 'name': 'Courageous', 'count': 67}, {'id': 10, 'name': 'Inspiring', 'count': 588}, {'id': 9, 'name': 'Ingenious', 'count': 223}, {'id': 21, 'name': 'Unconvincing', 'count': 52}, {'id': 8, 'name': 'Informative', 'count': 253}, {'id': 24, 'name': 'Persuasive', 'count': 328}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 22, 'name': 'Fascinating', 'count': 128}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 96}, {'id': 1, 'name': 'Beautiful', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 31}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 13}]",34.0,13.0,67.0,128.0,14.0,253.0,223.0,588.0,22.0,31.0,96.0,12.0,328.0,52.0
1168,Improv Everywhere: A TED speaker's worst nightmare,A TED speaker's worst nightmare,Colin Robertson had 3 minutes on the TED stage to tell the world about his solar-powered crowdsourced health care solution. And then...,"https://www.ted.com/talks/a_ted_speaker_s_worst_nightmare
",3.816666666666667,2012-03-01,2012-03-09,89,51,324,2950307,Improv Everywhere,Social energy entrepreneur,1,23.318777292576417,TED2012,main,[21],"['entertainment', 'performance', 'performance art']","[{'id': 2, 'name': 'Confusing', 'count': 186}, {'id': 7, 'name': 'Funny', 'count': 1423}, {'id': 23, 'name': 'Jaw-dropping', 'count': 81}, {'id': 22, 'name': 'Fascinating', 'count': 82}, {'id': 9, 'name': 'Ingenious', 'count': 211}, {'id': 26, 'name': 'Obnoxious', 'count': 221}, {'id': 10, 'name': 'Inspiring', 'count': 65}, {'id': 25, 'name': 'OK', 'count': 170}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 1, 'name': 'Beautiful', 'count': 168}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 103}, {'id': 8, 'name': 'Informative', 'count': 12}]",168.0,186.0,69.0,82.0,1423.0,12.0,211.0,65.0,81.0,34.0,170.0,221.0,9.0,103.0
1169,Kelli Anderson: Design to challenge reality,Design to challenge reality,Kelli Anderson shatters our expectations about reality by injecting humor and surprise into everyday objects. She shares her disruptive and clever designs.,"https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality
",15.883333333333333,2011-11-11,2012-03-10,0,0,123,306296,Kelli Anderson,"Artist, designer",1,0.0,TEDxPhoenix,tedx,[],"['TEDx', 'art', 'design', 'materials']","[{'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 10, 'name': 'Inspiring', 'count': 388}, {'id': 9, 'name': 'Ingenious', 'count': 344}, {'id': 22, 'name': 'Fascinating', 'count': 152}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 346}, {'id': 8, 'name': 'Informative', 'count': 50}, {'id': 3, 'name': 'Courageous', 'count': 76}, {'id': 24, 'name': 'Persuasive', 'count': 58}, {'id': 1, 'name': 'Beautiful', 'count': 99}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 49}]",99.0,16.0,76.0,152.0,346.0,50.0,344.0,388.0,68.0,22.0,49.0,19.0,58.0,21.0
1170,Larry Smith: Why you will fail to have a great career,Why you will fail to have a great career,"In this funny and blunt talk, Larry Smith pulls no punches when he calls out the absurd excuses people invent when they fail to pursue their passions.","https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career
",15.25,2011-11-12,2012-03-11,2005,38,939,5917201,Larry Smith,"Professor of Economics, University of Waterloo",1,131.47540983606558,TEDxUW,tedx,[],"['TEDx', 'business', 'failure', 'goal-setting', 'happiness', 'success']","[{'id': 25, 'name': 'OK', 'count': 537}, {'id': 8, 'name': 'Informative', 'count': 412}, {'id': 3, 'name': 'Courageous', 'count': 1082}, {'id': 10, 'name': 'Inspiring', 'count': 4131}, {'id': 7, 'name': 'Funny', 'count': 1960}, {'id': 24, 'name': 'Persuasive', 'count': 1640}, {'id': 21, 'name': 'Unconvincing', 'count': 363}, {'id': 26, 'name': 'Obnoxious', 'count': 295}, {'id': 11, 'name': 'Longwinded', 'count': 273}, {'id': 2, 'name': 'Confusing', 'count': 159}, {'id': 9, 'name': 'Ingenious', 'count': 471}, {'id': 22, 'name': 'Fascinating', 'count': 752}, {'id': 23, 'name': 'Jaw-dropping', 'count': 425}, {'id': 1, 'name': 'Beautiful', 'count': 349}]",349.0,159.0,1082.0,752.0,1960.0,412.0,471.0,4131.0,425.0,273.0,537.0,295.0,1640.0,363.0
1171,Greg Gage: The cockroach beatbox,The cockroach beatbox,"By dissecting a cockroach ... yes, live on stage ... TED Fellow and neuroscientist Greg Gage shows how brains receive and deliver electric impulses -- and how legs can respond. This talk comes from the TED-Ed project.","https://www.ted.com/talks/the_cockroach_beatbox
",6.266666666666667,2011-11-17,2012-03-12,0,0,152,303986,Greg Gage,Neuroscientist,1,0.0,TED-Ed,satellite,[],"['TED Fellows', 'TED-Ed', 'biology', 'brain', 'humor', 'insects', 'life', 'nature', 'neuroscience', 'physiology', 'science', 'sound', 'technology']","[{'id': 22, 'name': 'Fascinating', 'count': 400}, {'id': 8, 'name': 'Informative', 'count': 232}, {'id': 10, 'name': 'Inspiring', 'count': 106}, {'id': 23, 'name': 'Jaw-dropping', 'count': 236}, {'id': 7, 'name': 'Funny', 'count': 217}, {'id': 26, 'name': 'Obnoxious', 'count': 47}, {'id': 9, 'name': 'Ingenious', 'count': 222}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 3, 'name': 'Courageous', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 1, 'name': 'Beautiful', 'count': 34}, {'id': 21, 'name': 'Unconvincing', 'count': 11}]",34.0,10.0,26.0,400.0,217.0,232.0,222.0,106.0,236.0,5.0,44.0,47.0,39.0,11.0
1172,Chris Anderson (TED): Questions no one knows the answers to,Questions no one knows the answers to,TED curator Chris Anderson shares his obsession with questions that no one (yet) knows the answers to. A short intro leads into two questions: Why can't we see evidence of alien life? And How many universes are there?,"https://www.ted.com/talks/questions_no_one_knows_the_answers_to
",12.133333333333333,2012-03-12,2012-03-12,0,0,428,659450,Chris Anderson (TED),TED Curator,1,0.0,TED-Ed,satellite,[],"['Planets', 'String theory', 'TED-Ed', 'consciousness', 'cosmos', 'curiosity', 'dark matter', 'education', 'extraterrestrial life', 'math', 'mind', 'nanoscale', 'philosophy', 'physics', 'science', 'space', 'universe']","[{'id': 21, 'name': 'Unconvincing', 'count': 68}, {'id': 22, 'name': 'Fascinating', 'count': 489}, {'id': 9, 'name': 'Ingenious', 'count': 138}, {'id': 1, 'name': 'Beautiful', 'count': 167}, {'id': 10, 'name': 'Inspiring', 'count': 458}, {'id': 25, 'name': 'OK', 'count': 107}, {'id': 8, 'name': 'Informative', 'count': 219}, {'id': 26, 'name': 'Obnoxious', 'count': 52}, {'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 117}, {'id': 3, 'name': 'Courageous', 'count': 38}, {'id': 7, 'name': 'Funny', 'count': 93}, {'id': 24, 'name': 'Persuasive', 'count': 76}]",167.0,28.0,38.0,489.0,93.0,219.0,138.0,458.0,117.0,44.0,107.0,52.0,76.0,68.0
1173,David Gallo: Deep ocean mysteries and wonders,Deep ocean mysteries and wonders,"In the deepest, darkest parts of the oceans are ecosystems with more diversity than a tropical rainforest. Taking us on a voyage into the ocean -- from the deepest trenches to the remains of Titanic -- marine biologist David Gallo explores the wonder and beauty of marine life.","https://www.ted.com/talks/deep_ocean_mysteries_and_wonders
",8.466666666666667,2012-03-12,2012-03-13,0,0,62,277544,David Gallo,Oceanographer,1,0.0,TED-Ed,satellite,[],"['TED-Ed', 'biology', 'deextinction', 'ecology', 'environment', 'exploration', 'oceans', 'science', 'submarine']","[{'id': 23, 'name': 'Jaw-dropping', 'count': 170}, {'id': 22, 'name': 'Fascinating', 'count': 468}, {'id': 1, 'name': 'Beautiful', 'count': 276}, {'id': 10, 'name': 'Inspiring', 'count': 203}, {'id': 8, 'name': 'Informative', 'count': 295}, {'id': 25, 'name': 'OK', 'count': 53}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 7, 'name': 'Funny', 'count': 22}, {'id': 24, 'name': 'Persuasive', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 0}]",276.0,14.0,25.0,468.0,22.0,295.0,28.0,203.0,170.0,0.0,53.0,2.0,44.0,9.0
1174,Adam Savage: How simple ideas lead to scientific discoveries,How simple ideas lead to scientific discoveries,"Adam Savage walks through two spectacular examples of profound scientific discoveries that came from simple, creative methods anyone could have followed -- Eratosthenes' calculation of the Earth's circumference around 200 BC and Hippolyte Fizeau's measurement of the speed of light in 1849.","https://www.ted.com/talks/how_simple_ideas_lead_to_scientific_discoveries
",7.533333333333333,2011-11-02,2012-03-13,0,0,145,877096,Adam Savage,"Maker, critical thinker",1,0.0,TED-Ed,satellite,[],"['Nobel prize', 'Planets', 'TED-Ed', 'ancient world', 'creativity', 'curiosity', 'education', 'exploration', 'history', 'innovation', 'math', 'physics', 'science', 'simplicity', 'space', 'technology']","[{'id': 8, 'name': 'Informative', 'count': 655}, {'id': 1, 'name': 'Beautiful', 'count': 174}, {'id': 10, 'name': 'Inspiring', 'count': 1040}, {'id': 24, 'name': 'Persuasive', 'count': 195}, {'id': 22, 'name': 'Fascinating', 'count': 545}, {'id': 9, 'name': 'Ingenious', 'count': 182}, {'id': 23, 'name': 'Jaw-dropping', 'count': 105}, {'id': 7, 'name': 'Funny', 'count': 124}, {'id': 25, 'name': 'OK', 'count': 97}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 13}]",174.0,13.0,35.0,545.0,124.0,655.0,182.0,1040.0,105.0,10.0,97.0,12.0,195.0,20.0
1175,"Jonathan Haidt: Religion, evolution, and the ecstasy of self-transcendence","Religion, evolution, and the ecstasy of self-transcendence","Psychologist Jonathan Haidt asks a simple, but difficult question: why do we search for self-transcendence? Why do we attempt to lose ourselves? In a tour through the science of evolution by group selection, he proposes a provocative answer.","https://www.ted.com/talks/jonathan_haidt_humanity_s_stairway_to_self_transcendence
",18.266666666666666,2012-02-29,2012-03-14,2796,31,497,1129577,Jonathan Haidt,Social psychologist,1,153.06569343065695,TED2012,main,[2157],"['culture', 'evolution', 'evolutionary psychology', 'religion']","[{'id': 21, 'name': 'Unconvincing', 'count': 201}, {'id': 11, 'name': 'Longwinded', 'count': 60}, {'id': 26, 'name': 'Obnoxious', 'count': 76}, {'id': 8, 'name': 'Informative', 'count': 257}, {'id': 24, 'name': 'Persuasive', 'count': 280}, {'id': 10, 'name': 'Inspiring', 'count': 464}, {'id': 22, 'name': 'Fascinating', 'count': 333}, {'id': 25, 'name': 'OK', 'count': 111}, {'id': 23, 'name': 'Jaw-dropping', 'count': 69}, {'id': 1, 'name': 'Beautiful', 'count': 131}, {'id': 3, 'name': 'Courageous', 'count': 66}, {'id': 9, 'name': 'Ingenious', 'count': 77}, {'id': 2, 'name': 'Confusing', 'count': 39}, {'id': 7, 'name': 'Funny', 'count': 5}]",131.0,39.0,66.0,333.0,5.0,257.0,77.0,464.0,69.0,60.0,111.0,76.0,280.0,201.0
1176,Rob Reid: The $8 billion iPod,The $8 billion iPod,"Comic author Rob Reid unveils Copyright Math (TM), a remarkable new field of study based on actual numbers from entertainment industry lawyers and lobbyists.","https://www.ted.com/talks/rob_reid_the_8_billion_ipod
",5.183333333333334,2012-03-01,2012-03-15,678,44,241,2598055,Rob Reid,"Author, entrepreneur",1,130.80385852090032,TED2012,main,"[693, 1116]","['business', 'comedy', 'entertainment', 'humor', 'music']","[{'id': 7, 'name': 'Funny', 'count': 1396}, {'id': 25, 'name': 'OK', 'count': 64}, {'id': 8, 'name': 'Informative', 'count': 568}, {'id': 24, 'name': 'Persuasive', 'count': 340}, {'id': 22, 'name': 'Fascinating', 'count': 157}, {'id': 23, 'name': 'Jaw-dropping', 'count': 137}, {'id': 10, 'name': 'Inspiring', 'count': 65}, {'id': 3, 'name': 'Courageous', 'count': 80}, {'id': 9, 'name': 'Ingenious', 'count': 325}, {'id': 21, 'name': 'Unconvincing', 'count': 64}, {'id': 26, 'name': 'Obnoxious', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 31}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 9}]",30.0,31.0,80.0,157.0,1396.0,568.0,325.0,65.0,137.0,9.0,64.0,36.0,340.0,64.0
